user_id,exam_name,session_id,actual_mark
623acd24fb492fa5df2d4517,Monthly Exam 1 (MCQ),679f7cbc3fd0b19f66cc35d8,11.25
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,680369cc163da9626b6d4d7b,15
623ad09bfb492fa5df2dc9d4,সাপ্তাহিক পরীক্ষা - ১,6794d97fd06783cadd8a022e,11.25
623acb7cfb492fa5df2d04f4,সাপ্তাহিক পরীক্ষা - ১,679635d256906aa99c834f1c,18.75
623a9db6fb492fa5df25ad86,সাপ্তাহিক পরীক্ষা - ১,6794da8dd06783cadd8a5d3e,0
623a7a14fb492fa5df1f148e,সাপ্তাহিক পরীক্ষা - ১,679e2f6a1ff5bb3972cc0fc2,6.25
623ab2ccfb492fa5df292fb3,সাপ্তাহিক পরীক্ষা - ১,67a224cbfbb825cded26d1a1,17.5
623aa4acfb492fa5df26dd62,সাপ্তাহিক পরীক্ষা - ১,67962b26d06783caddae0c40,0
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,679dba77cf0060f8e6ccc1f3,11.25
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,67a0be0ffecfa4470dcf4bdd,6.25
623a51f3fb492fa5df160079,সাপ্তাহিক পরীক্ষা - ১,679f4bc569d1382e3fabcebb,11.25
623a72c0fb492fa5df1d993e,সাপ্তাহিক পরীক্ষা - ১,6794f085304ce895c00cec4d,15.75
623ab813fb492fa5df2a0867,সাপ্তাহিক পরীক্ষা - ১,67963d6bd06783caddaf5637,0
623a7a6afb492fa5df1f25e9,সাপ্তাহিক পরীক্ষা - ১,679d17b5cf0060f8e6caf566,0
623abc17fb492fa5df2aa99d,সাপ্তাহিক পরীক্ষা - ১,67966951d06783caddb578e7,15
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,6798ca9469d1382e3f67c8f7,20
623a7861fb492fa5df1ebe12,সাপ্তাহিক পরীক্ষা - ১,6794f7c1d06783cadd9292c2,11.25
623a46ccfb492fa5df12f732,সাপ্তাহিক পরীক্ষা - ১,6794d99ed06783cadd8a1953,17.5
623ab3e3fb492fa5df295ca1,সাপ্তাহিক পরীক্ষা - ১,679b6b41cf0060f8e6bc217d,0
623ab95cfb492fa5df2a3c2a,সাপ্তাহিক পরীক্ষা - ১,679627e498b3ba9912bd7923,0
623a608cfb492fa5df199dfd,সাপ্তাহিক পরীক্ষা - ১,6794ddefce62dcee5d6cdf24,15
623a6ae8fb492fa5df1beee1,সাপ্তাহিক পরীক্ষা - ১,68070d68fc09a3ee163e9258,17
623aa02ffb492fa5df261aa5,সাপ্তাহিক পরীক্ষা - ১,68069340fc09a3ee163d697b,10
623aac8dfb492fa5df282c3d,সাপ্তাহিক পরীক্ষা - ১,67d7d774d1b6f37a89552e18,0
623a9531fb492fa5df242f5c,সাপ্তাহিক পরীক্ষা - ১,679b8910cf0060f8e6bd4cdc,16.25
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,6794d99303f7df7e96c2f7c7,7.5
623ad1befb492fa5df2df54d,সাপ্তাহিক পরীক্ষা - ১,6797085ed06783caddb7cd7d,13.75
623ab88bfb492fa5df2a1b70,সাপ্তাহিক পরীক্ষা - ১,6794da8c09fc7f2223c4e689,18.75
623a9324fb492fa5df23d212,সাপ্তাহিক পরীক্ষা - ১,6794eaa503f7df7e96c78fe9,16
623a58e1fb492fa5df17c4a8,সাপ্তাহিক পরীক্ষা - ১,6796374556906aa99c837deb,0
623ac604fb492fa5df2c30de,সাপ্তাহিক পরীক্ষা - ১,67978913ca740c22920d6b48,13.75
623acccdfb492fa5df2d382b,সাপ্তাহিক পরীক্ষা - ১,6794db72390628368705ac9f,0
623a42b2fb492fa5df11c4b7,সাপ্তাহিক পরীক্ষা - ১,67dfc0ebc3e39ebfb34f19dc,17.5
623a71c6fb492fa5df1d65bb,সাপ্তাহিক পরীক্ষা - ১,679bc45bcf0060f8e6c029de,11.25
623acd24fb492fa5df2d4517,সাপ্তাহিক পরীক্ষা - ১,67962d16fc9b5e384a738a12,10
623ace64fb492fa5df2d7493,সাপ্তাহিক পরীক্ষা - ১,6799cfa837547cc9510d48b0,7
623a9117fb492fa5df237351,সাপ্তাহিক পরীক্ষা - ১,679636b156906aa99c836a75,0
623ac694fb492fa5df2c46e3,সাপ্তাহিক পরীক্ষা - ১,67a21f8cfbb825cded264002,4.75
623a846afb492fa5df2118a2,সাপ্তাহিক পরীক্ষা - ১,679f56513fd0b19f66c5cf5e,13.25
623aa928fb492fa5df279cb4,সাপ্তাহিক পরীক্ষা - ১,679dc559cf0060f8e6cd251d,8.75
623a8675fb492fa5df217c5b,সাপ্তাহিক পরীক্ষা - ১,6794da8a03f7df7e96c34215,0
623ab59afb492fa5df29a357,সাপ্তাহিক পরীক্ষা - ১,6794f4f0ff05fd8a085ab820,15
623a7025fb492fa5df1d0ebc,সাপ্তাহিক পরীক্ষা - ১,6794dbc309fc7f2223c521af,17.5
623a7eeafb492fa5df2008db,সাপ্তাহিক পরীক্ষা - ১,67bff98eab4fa6fb454516d7,15
623aa212fb492fa5df266d33,সাপ্তাহিক পরীক্ষা - ১,6794db07d06783cadd8a7a2f,6.25
623abc84fb492fa5df2aba9b,সাপ্তাহিক পরীক্ষা - ১,680a7a0ad7a88b6fdf44af34,0
623a54f8fb492fa5df16c814,সাপ্তাহিক পরীক্ষা - ১,67ded7f4eee38bf079bc0eb1,6.25
623a7327fb492fa5df1dae44,সাপ্তাহিক পরীক্ষা - ১,67a6036196818a0923425275,0
623a72ecfb492fa5df1da27e,সাপ্তাহিক পরীক্ষা - ১,6794d98e03f7df7e96c2f4a3,18.75
623a8c9dfb492fa5df22a281,সাপ্তাহিক পরীক্ষা - ১,6797766abff9e8a41ddac5f9,0
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,6794dac009fc7f2223c4f5c3,11.25
623a4e50fb492fa5df1509dc,সাপ্তাহিক পরীক্ষা - ১,679ae44dcf0060f8e6b9b928,16.25
623ab8d2fb492fa5df2a268e,সাপ্তাহিক পরীক্ষা - ১,6794dd71ca89babb49bebdb3,13.75
623a6d59fb492fa5df1c764b,সাপ্তাহিক পরীক্ষা - ১,67ab713e64933092beb1c249,0
623a338ffb492fa5df0cde2b,সাপ্তাহিক পরীক্ষা - ১,6794d973d06783cadd89fcc5,0
623a6164fb492fa5df19d01a,সাপ্তাহিক পরীক্ষা - ১,6794de713ee14a86d61b3d0f,0
623a5ab2fb492fa5df1836b5,সাপ্তাহিক পরীক্ষা - ১,67967f9156906aa99c8b308a,16.5
623a7c7efb492fa5df1f8f7c,সাপ্তাহিক পরীক্ষা - ১,679e02c169d1382e3f88d91d,13.75
623a41cffb492fa5df1181bd,সাপ্তাহিক পরীক্ষা - ১,67973e5ed06783caddb8cd35,0
623ac536fb492fa5df2c1193,সাপ্তাহিক পরীক্ষা - ১,6794da83ca89babb49bde377,16.25
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,67963f63d06783caddaf7e34,7.5
623aa09cfb492fa5df262d86,সাপ্তাহিক পরীক্ষা - ১,679f3b5d3fd0b19f66c17881,8.75
623a4337fb492fa5df11ec48,সাপ্তাহিক পরীক্ষা - ১,67a322a3fecfa4470de30f05,11.25
623a3313fb492fa5df0cb1a2,সাপ্তাহিক পরীক্ষা - ১,67970f8956906aa99c8c78dc,5.25
623a3724fb492fa5df0e2163,সাপ্তাহিক পরীক্ষা - ১,67fe75981fa1986a13934066,0
623a574ffb492fa5df175f7d,সাপ্তাহিক পরীক্ষা - ১,67de838ec3e39ebfb32eed38,0
623a9af1fb492fa5df2532de,সাপ্তাহিক পরীক্ষা - ১,6794dba33ee14a86d61a3832,15.25
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,67963f2456906aa99c8427fa,0
623a61f6fb492fa5df19f207,সাপ্তাহিক পরীক্ষা - ১,679f352569d1382e3fa85daa,16.25
623a84f3fb492fa5df2132bc,সাপ্তাহিক পরীক্ষা - ১,6799d01b69d1382e3f6da50a,17.5
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,679c23b1cf0060f8e6c3157e,17.75
623a51f3fb492fa5df160079,Class 10 - Monthly MCQ Exam - February,67c43ee855f584a4861fb3b5,16.25
623abc75fb492fa5df2ab84a,Class 10 - Monthly MCQ Exam - February,67c30f8cab4fa6fb45668c82,21.25
623a84f3fb492fa5df2132bc,Class 10 - Monthly MCQ Exam - February,67c3055552a470894b2d8b9b,23.75
623ab929fb492fa5df2a343c,Class 10 - Monthly MCQ Exam - February,67c3390b55f584a4860e4332,23.5
623ab872fb492fa5df2a1778,Class 10 - Monthly MCQ Exam - February,67c30397ab4fa6fb4562fcc8,0
623a4a30fb492fa5df13e85e,Class 10 - Monthly MCQ Exam - February,67c3fc548f9536aae7311952,12.5
623a5fc0fb492fa5df196e94,Class 10 - Monthly MCQ Exam - February,67c3015c91f4ff5af1ee017b,0
623aae0cfb492fa5df286b6f,Class 10 - Monthly MCQ Exam - February,67c37a6d55f584a486113ff0,6
623a318efb492fa5df0c24df,Class 10 - Monthly MCQ Exam - February,67c446ac8f9536aae73926d5,30
623ab8abfb492fa5df2a2075,Class 10 - Monthly MCQ Exam - February,67d853b9dbda27c9426f968e,18.25
623a454efb492fa5df1288bb,Class 10 - Monthly MCQ Exam - February,67c4338991f4ff5af1099674,11.5
623ab8c4fb492fa5df2a2457,Class 10 - Monthly MCQ Exam - February,67c4243867562b9dc853d522,3.5
623ab95cfb492fa5df2a3c2a,Class 10 - Monthly MCQ Exam - February,67c308fa10cb76bc3126a409,14.25
623a473bfb492fa5df1315ad,Class 10 - Monthly MCQ Exam - February,67c3fe3991f4ff5af103a7ce,27.5
623a7b9efb492fa5df1f6373,Class 10 - Monthly MCQ Exam - February,67c303a9416fb1d9aa1a491a,22.5
623ac942fb492fa5df2caf3e,Class 10 - Monthly MCQ Exam - February,67c3e7a28f9536aae72f5df3,22.5
623a6d59fb492fa5df1c764b,Class 10 - Monthly MCQ Exam - February,67c43c6f55f584a4861f835f,24.25
623a3979fb492fa5df0ee826,Class 10 - Monthly MCQ Exam - February,67c300a43cde706028c5dbec,16.5
623ab3e3fb492fa5df295ca1,Class 10 - Monthly MCQ Exam - February,67c42f9391f4ff5af108ff52,18.75
623acba8fb492fa5df2d0ba7,Class 10 - Monthly MCQ Exam - February,67c3347491f4ff5af1f88e6a,16.25
623ad1befb492fa5df2df54d,Class 10 - Monthly MCQ Exam - February,67c3074591f4ff5af1f00381,27.5
623a6c3efb492fa5df1c3926,Class 10 - Monthly MCQ Exam - February,67c33d5d07aa3da61137f40e,9
623a6f07fb492fa5df1cd1cb,Class 10 - Monthly MCQ Exam - February,67c4434555f584a486203d04,10
623a9930fb492fa5df24e40b,Class 10 - Monthly MCQ Exam - February,67c3045fab4fa6fb45634456,22.5
623a46d7fb492fa5df12fa61,Class 10 - Monthly MCQ Exam - February,67c3023e3cde706028c62f9b,25
623a574ffb492fa5df175f7d,Class 10 - Monthly MCQ Exam - February,67da9a4cb851e91a5cc993ed,-0.25
623acb7cfb492fa5df2d04f4,Class 10 - Monthly MCQ Exam - February,67c3d73155f584a48615033e,20.75
623a58e1fb492fa5df17c4a8,Class 10 - Monthly MCQ Exam - February,67c30e09416fb1d9aa1d64b9,11.25
623ab177fb492fa5df28f850,Class 10 - Monthly MCQ Exam - February,67c30ef691f4ff5af1f1e7b6,17
623a5825fb492fa5df17957d,Class 10 - Monthly MCQ Exam - February,67c3e66091f4ff5af1017782,17.5
623a3486fb492fa5df0d370d,Class 10 - Monthly MCQ Exam - February,67c300d97b9b52aae491be82,10
623a48fcfb492fa5df1392d7,Class 10 - Monthly MCQ Exam - February,67c3c7dd55f584a48613d703,7.75
623a997ffb492fa5df24f25c,Class 10 - Monthly MCQ Exam - February,67c30826416fb1d9aa1bfabe,16.25
623aaa81fb492fa5df27d599,Class 10 - Monthly MCQ Exam - February,67c427ddc5745ca879eeec42,-1.25
623a42b2fb492fa5df11c4b7,Class 10 - Monthly MCQ Exam - February,67dfc67fc3e39ebfb34ff981,10.5
623ab03bfb492fa5df28c569,Class 10 - Monthly MCQ Exam - February,67c30d1955f584a48606bfcd,17.5
623a74effb492fa5df1e0bc8,Class 10 - Monthly MCQ Exam - February,67c41c6a91f4ff5af10688d1,0
623aa09cfb492fa5df262d86,Class 10 - Monthly MCQ Exam - February,67c3085764e1045d17ca5d78,20.75
623a3a98fb492fa5df0f44cf,Class 10 - Monthly MCQ Exam - February,67c3063952a470894b2de497,25
623ac3a3fb492fa5df2bd3fc,Class 10 - Monthly MCQ Exam - February,67c31d1491f4ff5af1f4c5b6,17.5
623acd24fb492fa5df2d4517,Class 10 - Monthly MCQ Exam - February,67c308da11560c62777414cb,15
623abc17fb492fa5df2aa99d,Class 10 - Monthly MCQ Exam - February,67c33409ab4fa6fb456cbb1a,22.5
623a3a1efb492fa5df0f1d9e,Class 10 - Monthly MCQ Exam - February,67c30bfa3cde706028c96f15,17.5
623a5fb3fb492fa5df196b63,Class 10 - Monthly MCQ Exam - February,67c340dd07aa3da611385f18,18.75
623a9cdcfb492fa5df258784,Class 10 - Monthly MCQ Exam - February,67c33d4b91f4ff5af1f9f11f,22.5
623a4f0cfb492fa5df153bc4,Class 10 - Monthly MCQ Exam - February,67c309903df343f021597012,22.5
623a3313fb492fa5df0cb1a2,Class 10 - Monthly MCQ Exam - February,67c3f0928f9536aae73009a6,0
623a9324fb492fa5df23d212,Class 10 - Monthly MCQ Exam - February,67c3d76d91f4ff5af1ffd975,25.5
623a9945fb492fa5df24e7e6,Class 10 - Monthly MCQ Exam - February,67c3004633f2b5db05896f3f,7.5
623a8286fb492fa5df20bc1d,Class 10 - Monthly MCQ Exam - February,67c326fb55f584a4860bbe67,20
623a9531fb492fa5df242f5c,Class 10 - Monthly MCQ Exam - February,67c30e7f91f4ff5af1f1d094,24
623aa068fb492fa5df26247d,Class 10 - Monthly MCQ Exam - February,67c3012652a470894b2c3c43,11.25
623aa5e9fb492fa5df271253,Class 10 - Monthly MCQ Exam - February,67c3008f52a470894b2c1cda,25
623ab411fb492fa5df2963fe,Class 10 - Monthly MCQ Exam - February,67c330a8e9335c68f6edebc8,8.75
623a9fc8fb492fa5df260923,Class 10 - Monthly MCQ Exam - February,67c32d0c55f584a4860cad55,21.25
623ab95afb492fa5df2a3be6,Class 10 - Monthly MCQ Exam - February,67c318f155f584a486093305,9.25
623a3b3afb492fa5df0f7885,Class 10 - Monthly MCQ Exam - February,67c4339939211021bf4d85bb,20
623ab9f2fb492fa5df2a539f,Class 10 - Monthly MCQ Exam - February,67c3125d55f584a48607e05d,26.5
623a941afb492fa5df23fdf8,Class 10 - Monthly MCQ Exam - February,67c3023591f4ff5af1ee2e5b,13.75
623aa09afb492fa5df262d0e,Class 10 - Monthly MCQ Exam - February,67c3cc5291f4ff5af1fef046,16.25
623ad513fb492fa5df2e72c7,Class 10 - Monthly MCQ Exam - February,6807971d07d3ae665c3e017b,6.75
623acd8dfb492fa5df2d54bb,Class 10 - Monthly MCQ Exam - February,67c303bb416fb1d9aa1a4ddd,27.5
623ab8e4fb492fa5df2a292f,Class 10 - Monthly MCQ Exam - February,67c3555055f584a486107370,9.75
623ab8d2fb492fa5df2a268e,Class 10 - Monthly MCQ Exam - February,67c3054cab4fa6fb45639de1,22.75
623ac953fb492fa5df2cb1d9,Class 10 - Monthly MCQ Exam - February,67c3eca655f584a48617039c,21.25
623ace64fb492fa5df2d7493,Class 10 - Monthly MCQ Exam - February,67c41caa55f584a4861b97fa,0.5
623ab88bfb492fa5df2a1b70,Class 10 - Monthly MCQ Exam - February,67c3011252a470894b2c3906,17.5
623ab96afb492fa5df2a3e48,Class 10 - Monthly MCQ Exam - February,67c3142b91f4ff5af1f33123,16.25
623a4e27fb492fa5df14feb0,Class 10 - Monthly MCQ Exam - February,67d7ea05dbda27c942693153,0
623a710ffb492fa5df1d401d,Class 10 - Monthly MCQ Exam - February,67c309a1ec2a7963bb3d8a17,27.5
623a8a95fb492fa5df224248,Class 10 - Monthly MCQ Exam - February,67c3d88c91f4ff5af1fff743,28.75
623a70fafb492fa5df1d3bb2,Class 10 - Monthly MCQ Exam - February,67c3064491f4ff5af1ef9f92,16.25
623a3c81fb492fa5df0fe0dd,Class 10 - Monthly MCQ Exam - February,67c30056416fb1d9aa1976d4,26.25
623a41cffb492fa5df1181bd,Class 10 - Monthly MCQ Exam - February,67c30dd252a470894b300efe,13.75
623a7eeafb492fa5df2008db,Class 10 - Monthly MCQ Exam - February,67c3041291f4ff5af1eec7b9,22.5
623a71c6fb492fa5df1d65bb,Class 10 - Monthly MCQ Exam - February,67c36df191f4ff5af1fbf5fc,11.25
623acc94fb492fa5df2d2fb1,Class 10 - Monthly MCQ Exam - February,67c3ccca91f4ff5af1fef87a,25
623a3c91fb492fa5df0fe5fc,Class 10 - Monthly MCQ Exam - February,67c301d4ab4fa6fb45626de5,30
623ac604fb492fa5df2c30de,Class 10 - Monthly MCQ Exam - February,67c301893cde706028c60a63,21.25
623ad09bfb492fa5df2dc9d4,Class 10 - Monthly MCQ Exam - February,67c461c655f584a48622ca2f,25
623aa1a5fb492fa5df265a96,Class 10 - Monthly MCQ Exam - February,67c329e4cbb4e5ff0c632a85,20
623ab1ddfb492fa5df2908d3,Class 10 - Monthly MCQ Exam - February,67c300afbee47525fb105018,12.5
623a318cfb492fa5df0c2456,Class 10 - Monthly MCQ Exam - February,67c3f4338f9536aae7305f20,25
623a75eefb492fa5df1e3fd2,Class 10 - Monthly MCQ Exam - February,67c3094a3cde706028c8a952,25
623aac8dfb492fa5df282c3d,Class 10 - Monthly MCQ Exam - February,67c305be91f4ff5af1ef6d63,0
623a343ffb492fa5df0d1d44,Class 10 - Monthly MCQ Exam - February,67c416b58f9536aae73356b9,8.25
623a4e76fb492fa5df1513f2,Class 10 - Monthly MCQ Exam - February,67c30241ab4fa6fb45628bd0,14.75
623a9be9fb492fa5df255d46,Class 10 - Monthly MCQ Exam - February,67c322d091f4ff5af1f5e743,17.5
623ab8eefb492fa5df2a2ac2,Class 10 - Monthly MCQ Exam - February,67c33aa491f4ff5af1f96f81,18.75
623a4daffb492fa5df14de4a,Class 10 - Monthly MCQ Exam - February,67d55ad47897d3b2407ac104,13
623a6f69fb492fa5df1ce709,Class 10 - Monthly MCQ Exam - February,67c34a8b07aa3da611391a02,11.25
623aae3efb492fa5df28735a,Class 10 - Monthly MCQ Exam - February,67c311ddb2f95dee25f14246,7.5
623a4e6cfb492fa5df151173,Class 10 - Monthly MCQ Exam - February,67c302b491f4ff5af1ee51f4,11.25
623ac061fb492fa5df2b5443,Class 10 - Monthly MCQ Exam - February,67c301b7416fb1d9aa19b766,18.75
623a4076fb492fa5df111aae,Class 10 - Monthly MCQ Exam - February,67c31458416fb1d9aa1edfb2,22.5
623a4e50fb492fa5df1509dc,Class 10 - Monthly MCQ Exam - February,67c3018352a470894b2c4eea,26.25
623a7025fb492fa5df1d0ebc,Class 10 - Monthly MCQ Exam - February,67c45b318f9536aae73ad61d,25
623a4e7cfb492fa5df1515a9,Class 10 - Monthly MCQ Exam - February,67cd95671ca1a4ada7cbc486,6.25
623a4e07fb492fa5df14f604,Class 10 - Monthly MCQ Exam - February,67c30d6355f584a48606c5a5,15
623a925efb492fa5df23ae5a,Class 10 - Monthly MCQ Exam - February,67c3f6576e2f5b6a977401a2,0
623aa0a9fb492fa5df262f9f,Class 10 - Monthly MCQ Exam - February,67c3e0c855f584a486160cde,15
623a4e17fb492fa5df14fa5b,Class 10 - Monthly MCQ Exam - February,67c5b3bc8f9536aae7488b75,26.25
623acf03fb492fa5df2d8ca8,Class 10 - Monthly MCQ Exam - February,67c32c1791f4ff5af1f76b6d,15.5
623a88eafb492fa5df21f2c8,Class 10 - Monthly MCQ Exam - February,67ded851c3e39ebfb33a47cf,22.5
623a8675fb492fa5df217c5b,Class 10 - Monthly MCQ Exam - February,67c451148f9536aae739fb43,21.5
623aa797fb492fa5df2759dd,Class 10 - Monthly MCQ Exam - February,67c42ef555f584a4861dbfc4,25
623a360cfb492fa5df0dc049,Class 10 - Monthly MCQ Exam - February,67d64c4e3cbbc493fac3cf2f,6.25
623a9117fb492fa5df237351,Class 10 - Monthly MCQ Exam - February,67de754ac3e39ebfb32e3602,25
623ad444fb492fa5df2e54b2,Class 10 - Monthly MCQ Exam - February,67d6a4ddd1b6f37a89441550,8.75
623a71d0fb492fa5df1d67dc,Class 10 - Monthly MCQ Exam - March,67df95424cc731b32d08bef5,25
623a4c11fb492fa5df146d79,Class 10 - Monthly MCQ Exam - March,67deb416ec8ffc65e1e852b4,20
623a8694fb492fa5df21823e,Class 10 - Monthly MCQ Exam - March,67defe524cc731b32d00f251,6.25
623a4a30fb492fa5df13e85e,Class 10 - Monthly MCQ Exam - March,67dfbf3ec3e39ebfb34ed551,17.5
623a42b2fb492fa5df11c4b7,Class 10 - Monthly MCQ Exam - March,67dfba094cc731b32d0d57ab,0.75
623ad444fb492fa5df2e54b2,Class 10 - Monthly MCQ Exam - March,67dfd664c3e39ebfb3521671,23.75
623a4d1afb492fa5df14b55d,Class 10 - Monthly MCQ Exam - March,67deb33b4cc731b32df15f88,18.5
623aae3efb492fa5df28735a,Class 10 - Monthly MCQ Exam - March,67debb2d4cc731b32df32112,10
623a338ffb492fa5df0cde2b,Class 10 - Monthly MCQ Exam - March,67ded6e2c3e39ebfb339e066,25
623a6d59fb492fa5df1c764b,Class 10 - Monthly MCQ Exam - March,67dfc69e4cc731b32d0ee133,20
623a5273fb492fa5df16218e,Class 10 - Monthly MCQ Exam - March,67debfdb4cc731b32df4161c,6.25
623a454efb492fa5df1288bb,Class 10 - Monthly MCQ Exam - March,67deb4524871c13b5f4ac0d4,0
623abf33fb492fa5df2b259d,Class 10 - Monthly MCQ Exam - March,67deae10c3e39ebfb330bc81,10
623aa212fb492fa5df266d33,Class 10 - Monthly MCQ Exam - March,67deed8f4cc731b32dfecd47,19.75
623a3a98fb492fa5df0f44cf,Class 10 - Monthly MCQ Exam - March,67deb9aef0a813a2d779a3ad,21.25
623ad512fb492fa5df2e727e,Class 10 - Monthly MCQ Exam - March,67df9a2b4cc731b32d0977f1,18.25
623a5e1efb492fa5df190b33,Class 10 - Monthly MCQ Exam - March,67decdf950cd26dee1daa94d,12
623a6f07fb492fa5df1cd1cb,Class 10 - Monthly MCQ Exam - March,67debf06c3e39ebfb3347f2a,16.25
623a75eefb492fa5df1e3fd2,Class 10 - Monthly MCQ Exam - March,67dee193c3e39ebfb33c75c9,23.75
623a5fc0fb492fa5df196e94,Class 10 - Monthly MCQ Exam - March,67debf964cc731b32df4093e,20.5
623ad1befb492fa5df2df54d,Class 10 - Monthly MCQ Exam - March,67debe999e67bf306882d76f,23.75
623abc84fb492fa5df2aba9b,Class 10 - Monthly MCQ Exam - March,67deb01b4cc731b32df06bb3,10
623a51f3fb492fa5df160079,Class 10 - Monthly MCQ Exam - March,67dfbd2bc3e39ebfb34ea110,17.5
623a48fcfb492fa5df1392d7,Class 10 - Monthly MCQ Exam - March,67df730e4cc731b32d05e045,8.25
623ac953fb492fa5df2cb1d9,Class 10 - Monthly MCQ Exam - March,67dfdc38c3e39ebfb352f6a4,17.5
623a4e50fb492fa5df1509dc,Class 10 - Monthly MCQ Exam - March,67deba13c3e39ebfb3338f88,26.25
623a9531fb492fa5df242f5c,Class 10 - Monthly MCQ Exam - March,67dee876c3e39ebfb33e661d,17.75
623a6c3efb492fa5df1c3926,Class 10 - Monthly MCQ Exam - March,67dee69f4cc731b32dfcfa6b,11.5
623ab1ddfb492fa5df2908d3,Class 10 - Monthly MCQ Exam - March,67dfd2a1cc9cfe11255e375e,22.5
623a3b3afb492fa5df0f7885,Class 10 - Monthly MCQ Exam - March,67dfe25b001a458ef0688f4d,23.75
623aa09cfb492fa5df262d86,Class 10 - Monthly MCQ Exam - March,67defe9fc3e39ebfb341e456,21.5
623a9324fb492fa5df23d212,Class 10 - Monthly MCQ Exam - March,67dfaa074cc731b32d0ba2bc,18.5
623aa0a9fb492fa5df262f9f,Class 10 - Monthly MCQ Exam - March,67dee3c0c6c3baeab77e80ea,3.75
623ab8abfb492fa5df2a2075,Class 10 - Monthly MCQ Exam - March,67ded47e06b87aa9e184d8c1,26.25
623aaa81fb492fa5df27d599,Class 10 - Monthly MCQ Exam - March,67dfc1c0c3e39ebfb34f402b,6.25
623a3486fb492fa5df0d370d,Class 10 - Monthly MCQ Exam - March,67deafb2c3e39ebfb33100bc,0
623a9117fb492fa5df237351,Class 10 - Monthly MCQ Exam - March,67dff882001a458ef06be4d0,21.25
623ab51afb492fa5df298ed5,Class 10 - Monthly MCQ Exam - March,67df8f3f4cc731b32d07ee5a,25
623aa5e9fb492fa5df271253,Class 10 - Monthly MCQ Exam - March,67ded267c3e39ebfb338d6ca,23.75
623a7385fb492fa5df1dc1c8,Class 10 - Monthly MCQ Exam - March,67dff3a7c3e39ebfb3568032,27.5
623ad5effb492fa5df2e92ab,Class 10 - Monthly MCQ Exam - March,67dfe19f001a458ef0684b8b,18.75
623a9930fb492fa5df24e40b,Class 10 - Monthly MCQ Exam - March,67dfe9a9001a458ef06a0993,5
623a9fc8fb492fa5df260923,Class 10 - Monthly MCQ Exam - March,67df9b5b4cc731b32d09a1c9,25
623a3a1efb492fa5df0f1d9e,Class 10 - Monthly MCQ Exam - March,67debd7f4cc731b32df392f6,7.75
623a7b9efb492fa5df1f6373,Class 10 - Monthly MCQ Exam - March,67dffdee001a458ef06c79c1,11.25
623a4337fb492fa5df11ec48,Class 10 - Monthly MCQ Exam - March,67dec83330362557e962bc52,22.75
623a8675fb492fa5df217c5b,Class 10 - Monthly MCQ Exam - March,67deb2994cc731b32df132c4,19.25
623aa068fb492fa5df26247d,Class 10 - Monthly MCQ Exam - March,67dec1b8c3e39ebfb33505ce,16.25
623a8787fb492fa5df21b014,Class 10 - Monthly MCQ Exam - March,67e10922c3e39ebfb3645f5b,22.5
623a8ea6fb492fa5df2300d1,Class 10 - Monthly MCQ Exam - March,67deb5614871c13b5f4afac3,18.75
623abc17fb492fa5df2aa99d,Class 10 - Monthly MCQ Exam - March,67dedc944cc731b32dfa894d,23.75
623acd24fb492fa5df2d4517,Class 10 - Monthly MCQ Exam - March,67dec2d2c3e39ebfb335635c,28.75
623ab9f2fb492fa5df2a539f,Class 10 - Monthly MCQ Exam - March,67dfa4cec3e39ebfb34c06cd,25.75
623a574ffb492fa5df175f7d,Class 10 - Monthly MCQ Exam - March,67deb5ea48a0b95099b69642,0
623a925efb492fa5df23ae5a,Class 10 - Monthly MCQ Exam - March,67fb80f44734c1fad4ab1f55,0
623aa09afb492fa5df262d0e,Class 10 - Monthly MCQ Exam - March,67deefa2c3e39ebfb3401372,20
623a7666fb492fa5df1e5873,Class 10 - Monthly MCQ Exam - March,67e0103ac3e39ebfb3594995,24
623a9d5efb492fa5df259e0e,Class 10 - Monthly MCQ Exam - March,67dfad97c3e39ebfb34d192f,25
623abbadfb492fa5df2a98e7,Class 10 - Monthly MCQ Exam - March,67deb1f8ec8ffc65e1e79982,27.5
623aa797fb492fa5df2759dd,Class 10 - Monthly MCQ Exam - March,67dee7a44cc731b32dfd3fbb,22.5
623ab752fb492fa5df29ea1b,Class 10 - Monthly MCQ Exam - March,67df4d03c3e39ebfb345c32f,21.75
623a88eafb492fa5df21f2c8,Class 10 - Monthly MCQ Exam - March,67ded461c3e39ebfb339669c,23.75
623acb7cfb492fa5df2d04f4,Class 10 - Monthly MCQ Exam - March,67dfb1ce4cc731b32d0c8097,4.5
